Experiment	Strain	Environment	Experiment_Mut	Sel_coef	Mut	Gene	Avg_GR
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut124	-0.0005606285570877152	Mut124	nearby NUP157	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut127	-0.01186655539962075	Mut127	in MPC2	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut14	-0.001393913245636276	Mut14	in DPB4	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut15	-0.0045093479778544	Mut15	in OCA1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut16	-0.03432039867075025	Mut16	in ADE5,7	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut17	-0.0161685148242664	Mut17	nearby KRI1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut18	-0.0017171884333007149	Mut18	nearby PAH1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut19	0.027817193787329452	Mut19	nearby CCW12	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut2	0.0186306325787038	Mut2	nearby KRE6	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut21	0.01881247800559215	Mut21	in RPL26B	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut22	0.04013840267423295	Mut22	in GPP1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut23	-0.012686010624999999	Mut23	nearby RPS22A	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut24	-0.00348184723408905	Mut24	nearby YLR264C-A	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut25	0.012788015020393376	Mut25	in OXA1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut26	0.005082313825688665	Mut26	nearby SNF7	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut27	-0.0053792939563755	Mut27	in CSR1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut29	0.027945888147211398	Mut29	in CPR6	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut3	-0.00637890751126992	Mut3	in EAF1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut30	-0.01642517986888395	Mut30	in PIH1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut33	-0.0439099938350869	Mut33	in BUL1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut34	0.001959314064409775	Mut34	in PHO4	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut35	0.015578445602241751	Mut35	in RPL31B	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut36	-0.0195747739377944	Mut36	in SPT8	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut39	-0.0514743093784794	Mut39	in MAC1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut40	0.00903595553074459	Mut40	nearby YOL085W-A	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut41	-0.0642367162377427	Mut41	in STH1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut42	0.04221867030076425	Mut42	in GPA2	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut43	-0.019805581920113252	Mut43	in VAM6	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut44	0.013444464739335901	Mut44	in NOP16	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut45	-0.05638238347401375	Mut45	in MCK1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut46	-0.08709164291730806	Mut46	in SSK1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut47	-0.04007906463075175	Mut47	in SLX5	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut49	-0.02139893526067435	Mut49	nearby NUP188	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut5	-0.035545939472080096	Mut5	in VPS38	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut50	0.0073220330727769	Mut50	in SIR4	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut51	-0.0005686411968427445	Mut51	nearby FIT2	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut52	-7.236880887599717e-06	Mut52	in MSL1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut53	-0.04675690606321105	Mut53	in UME6	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut55	-0.03319414205427115	Mut55	in LAT1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut57	-0.08455770451343489	Mut57	nearby WHI2	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut58	-0.00432696644563073	Mut58	in KAP123	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut59	-0.02748382045194915	Mut59	in RRP46	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut6	-0.0014187724808307925	Mut6	nearby MET2	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut60	0.006161875541102454	Mut60	in RPL35B	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut61	0.002808025875000001	Mut61	in GET2	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut62	-0.0078827177152942	Mut62	in RGS2	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut63	-0.0193669589325242	Mut63	in SLX8	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut64	0.000790619642409789	Mut64	in YOR139C	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut66	0.02882659404599905	Mut66	in PPM1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut67	0.0126725295862489	Mut67	in PTR3	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut68	0.046360011423899394	Mut68	nearby OST4	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut69	-0.021008590081819198	Mut69	in BRR1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut7	-0.0038381094570861933	Mut7	in FUN30	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut70	-0.006684757387285646	Mut70	in MME1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut71	-0.0261801354905217	Mut71	in RSC30	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut72	-0.0009767134360818826	Mut72	in RPS14B	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut73	0.01715743805959365	Mut73	nearby SRP40	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut75	0.030712577895199003	Mut75	in SPT8	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut76	-0.01080268970100697	Mut76	in RTG1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut77	-0.027914603471885478	Mut77	in HFI1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut78	-0.003650934025102325	Mut78	nearby HO	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut79	-0.015066575452736312	Mut79	in PHO4	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut80	0.019427650510240202	Mut80	in UBP1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut81	0.0132638795352631	Mut81	in RPL2A	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut82	-0.01161700101946318	Mut82	nearby PDE2	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut83	0.006966049779025549	Mut83	in SIR4	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut84	0.020349006685608947	Mut84	nearby RPL16A	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut85	-0.0147929706168956	Mut85	in SLX8	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut86	-0.018766557154919445	Mut86	in VPS36	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut88	0.01397258634922982	Mut88	in STM1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut9	-0.028347395177316534	Mut9	in TRM9	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut91	0.00333961201851779	Mut91	nearby COA6	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut92	0.01657028194317895	Mut92	in RPL16A	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut94	0.00852021183285797	Mut94	nearby NCP1	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut95	-0.005789225081900901	Mut95	in UBP3	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut96	-0.0217665697446888	Mut96	nearby YOL085W-A	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut97	0.009993908997215814	Mut97	in RPL31B	0.3210109401660325
LK1-F05_30_SC5	LK1-F05	30_SC5	LK1-F05_30_SC5_Mut99	-0.0010957246237840595	Mut99	nearby TDA11	0.3210109401660325
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut1	-0.0223843173027789	Mut1	in TRP2	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut10	-0.0049809714773470255	Mut10	nearby MET4	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut101	-0.021783434269251598	Mut101	in HOS4	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut102	-0.000941094350069829	Mut102	nearby YSP2	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut103	-0.006467828034387104	Mut103	in SUM1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut104	0.007245104995966535	Mut104	in FUN30	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut105	0.025025213802594648	Mut105	in EBS1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut107	-0.021977055866287235	Mut107	in PDE2	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut108	-0.044106805371688554	Mut108	in TRP2	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut109	-0.054504045	Mut109	nearby SRB2	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut11	-0.0008714043772856351	Mut11	nearby UTP22	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut110	-0.03089771239413125	Mut110	in SCJ1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut114	-0.01500334894754625	Mut114	in STE24	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut115	0.02130819447337915	Mut115	in FLC2	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut117	0.05736640757683145	Mut117	in NOT3	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut119	-0.0007320258705070005	Mut119	in CBS1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut120	-0.00420275623406354	Mut120	nearby RPL16A	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut121	-0.0422490579164463	Mut121	in COG8	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut122	-0.0064211808711355	Mut122	in SIR3	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut123	0.011366682254773452	Mut123	nearby SFP1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut124	0.00955397549662292	Mut124	nearby NUP157	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut127	0.007344768888040845	Mut127	in MPC2	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut14	-0.01522617808039005	Mut14	in DPB4	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut15	-0.007801349981532474	Mut15	in OCA1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut16	-0.02295448442636145	Mut16	in ADE5,7	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut17	-0.006180752390809655	Mut17	nearby KRI1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut18	-0.018765229026620252	Mut18	nearby PAH1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut19	-0.0054941824338629605	Mut19	nearby CCW12	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut2	0.013467513763545	Mut2	nearby KRE6	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut21	0.0118072304738901	Mut21	in RPL26B	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut22	-0.028371264371005553	Mut22	in GPP1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut23	0.007863125	Mut23	nearby RPS22A	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut24	-0.016265481580627836	Mut24	nearby YLR264C-A	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut25	0.030470014387810947	Mut25	in OXA1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut26	0.0009137542501073175	Mut26	nearby SNF7	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut27	-0.006595750774309085	Mut27	in CSR1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut29	0.02535200966157035	Mut29	in CPR6	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut3	0.0009723210611485068	Mut3	in EAF1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut30	-0.02945352926026461	Mut30	in PIH1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut33	0.011058387952545216	Mut33	in BUL1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut34	0.00570430927628639	Mut34	in PHO4	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut35	0.0255194842670996	Mut35	in RPL31B	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut36	0.0033789858333333348	Mut36	in SPT8	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut39	0.0119015125	Mut39	in MAC1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut40	-0.0662142537213685	Mut40	nearby YOL085W-A	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut42	0.04037068122111235	Mut42	in GPA2	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut43	-0.031650894606455746	Mut43	in VAM6	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut44	0.008281994286887655	Mut44	in NOP16	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut45	-0.06546395302354135	Mut45	in MCK1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut46	-0.02604099077945815	Mut46	in SSK1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut47	-0.01894625823572	Mut47	in SLX5	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut49	-0.0308886123683968	Mut49	nearby NUP188	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut5	-0.0187629139641984	Mut5	in VPS38	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut50	0.0016075672641932695	Mut50	in SIR4	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut51	0.00145147367448112	Mut51	nearby FIT2	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut52	-0.0392502801757416	Mut52	in MSL1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut53	-0.02727759620166463	Mut53	in UME6	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut55	-0.06971620414134586	Mut55	in LAT1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut57	-0.0174547436963937	Mut57	nearby WHI2	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut58	0.00444717331650795	Mut58	in KAP123	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut59	-0.03764992481202585	Mut59	in RRP46	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut6	-0.001572728869875143	Mut6	nearby MET2	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut60	0.025070984224673798	Mut60	in RPL35B	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut61	-0.03381180706650745	Mut61	in GET2	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut62	-0.0022434265195260027	Mut62	in RGS2	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut63	-0.00502471184919645	Mut63	in SLX8	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut64	-0.02300428189253735	Mut64	in YOR139C	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut66	0.015310395533381899	Mut66	in PPM1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut67	-0.015114092499999999	Mut67	in PTR3	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut68	0.004581251910449219	Mut68	nearby OST4	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut69	-0.012763493409426011	Mut69	in BRR1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut7	0.0037469177252286855	Mut7	in FUN30	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut70	-0.01540566285835115	Mut70	in MME1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut71	0.0035478121615545	Mut71	in RSC30	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut72	-0.0012969989455969481	Mut72	in RPS14B	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut73	-0.0244098378649052	Mut73	nearby SRP40	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut75	-0.0048969564015213605	Mut75	in SPT8	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut76	-0.0416273182403099	Mut76	in RTG1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut77	-0.08760086660000001	Mut77	in HFI1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut78	0.001862759035787145	Mut78	nearby HO	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut79	0.009184573237141735	Mut79	in PHO4	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut80	-0.0074511608867116694	Mut80	in UBP1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut81	0.0325657798740579	Mut81	in RPL2A	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut82	-0.002817136318662581	Mut82	nearby PDE2	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut83	-0.00439213255866594	Mut83	in SIR4	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut84	0.0296328166386292	Mut84	nearby RPL16A	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut85	-0.0199864038207157	Mut85	in SLX8	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut86	-0.0355659387623214	Mut86	in VPS36	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut88	0.02019722036835165	Mut88	in STM1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut9	0.009629861355556879	Mut9	in TRM9	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut91	0.00224224650594859	Mut91	nearby COA6	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut92	0.03426068899027105	Mut92	in RPL16A	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut94	-0.017434169963445698	Mut94	nearby NCP1	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut95	-0.017638076025	Mut95	in UBP3	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut96	-0.04767253696158545	Mut96	nearby YOL085W-A	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut97	0.0238966353529672	Mut97	in RPL31B	0.2724644305354945
LK1-F05_30_SC7	LK1-F05	30_SC7	LK1-F05_30_SC7_Mut99	0.005609492959122705	Mut99	nearby TDA11	0.2724644305354945
LK1-F05_37_SC3	LK1-F05	37_SC3	LK1-F05_37_SC3_Mut1	0.003650107747280556	Mut1	in TRP2	0.333192815487568
LK1-F05_37_SC3	LK1-F05	37_SC3	LK1-F05_37_SC3_Mut10	-0.00617443417492344	Mut10	nearby MET4	0.333192815487568
LK1-F05_37_SC3	LK1-F05	37_SC3	LK1-F05_37_SC3_Mut101	-0.006662726391277849	Mut101	in HOS4	0.333192815487568
LK1-F05_37_SC3	LK1-F05	37_SC3	LK1-F05_37_SC3_Mut102	-0.0010757272012008737	Mut102	nearby YSP2	0.333192815487568
LK1-F05_37_SC3	LK1-F05	37_SC3	LK1-F05_37_SC3_Mut103	-0.02940111946960705	Mut103	in SUM1	0.333192815487568
LK1-F05_37_SC3	LK1-F05	37_SC3	LK1-F05_37_SC3_Mut104	-0.00530243710420329	Mut104	in FUN30	0.333192815487568
LK1-F05_37_SC3	LK1-F05	37_SC3	LK1-F05_37_SC3_Mut105	0.003140781928437565	Mut105	in EBS1	0.333192815487568
LK1-F05_37_SC3	LK1-F05	37_SC3	LK1-F05_37_SC3_Mut107	-0.0232223103657067	Mut107	in PDE2	0.333192815487568
LK1-F05_37_SC3	LK1-F05	37_SC3	LK1-F05_37_SC3_Mut108	-0.005710493560154016	Mut108	in TRP2	0.333192815487568
LK1-F05_37_SC3	LK1-F05	37_SC3	LK1-F05_37_SC3_Mut109	-0.0133923275	Mut109	nearby SRB2	0.333192815487568
LK1-F05_37_SC3	LK1-F05	37_SC3	LK1-F05_37_SC3_Mut11	-0.002382740277343565	Mut11	nearby UTP22	0.333192815487568
LK1-F05_37_SC3	LK1-F05	37_SC3	LK1-F05_37_SC3_Mut110	-0.11311545665034334	Mut110	in SCJ1	0.333192815487568
